sequence_pos,item_type
1,4
2,4
3,4
4,2
5,3
6,3
7,2
8,2
9,3
10,0
11,0
12,0
13,4
14,4
15,4
16,0
17,0
18,0
19,1
20,1
21,2
22,2
23,2
24,3
25,3
26,2
27,2
28,3
29,0
30,0
31,1
